SZ-811	SZ-821	SZ-822	SZ-809	SZ-824	SZ-813	SZ-831	SZ-833	SZ-835	SZ-856	SZ-825	SZ-826	SZ-855
ROR1	4.91757979858301	5.74522874063066	5.03625975933839	5.04779394503986	5.28487304105406	4.98146427628447	4.56650623987645	4.9687544937939	6.4356977826021	5.17849126775245	5.66298786843359	4.54710270357511	4.57751897636876
ROR2	2.61691210892472	2.41559090458084	2.96868967961952	2.27960231537876	2.29699331386902	2.62819611885276	3.1864664042394	4.69877593892959	2.17240736052561	2.81299146964522	2.25447755067351	2.69344244233425	1.34848704169486
RORA	9.7244512975157	9.74782930948263	9.46202325519398	9.05467417189534	9.29517129084321	9.08961630952041	9.3922913765471	9.7244512975157	9.98962304936044	9.161157646102	8.98204044118889	8.94862496677178	9.02544634256471
RORB	7.15537891504955	5.79121563522926	5.70558993084073	5.30844182507592	6.22848509378073	5.29665566705258	5.08347527282189	5.61877205420551	7.25397183720736	5.64295347121231	4.52582828063235	4.27168484883132	5.62872622423123
RORC	0.752448999070304	1.10339244996367	1.2314202500243	0.497278008356547	0.675596269961597	0.93534739167641	0.277056538983254	1.906427759344	0.231296710085365	0.842833662455752	0.549446005948229	0.686120344252814	0.193721810898793
ROS1	0.934403172351273	0.000935266058927246	0.0302145865424172	0.0480769629431429	0.054912297389001	0.0232016589456266	0.0809601033958367	0.0232016589456266	0.689880895385556	0.064572598582117	0.0232016589456266	0.10199689262292	0.0792025497627802
RP1	0.369596890284125	0.438573083192883	0.0302145865424172	0.156981396433287	0.0842491442931667	0.054912297389001	0.0809601033958367	0.195326846366067	0.059370303314154	0.237232568134043	0.235479428412499	0.181228027751704	0.193721810898793
RP1-102H19.8	4.30783456262883	4.49167554578724	4.71198353515373	4.91777536138958	4.57379631484189	4.84829918860944	4.5857878813522	4.44901925346708	4.46399258758854	4.53405685251287	3.67838175806498	5.17422274947271	4.0607452046156
RP1-130H16.18	0.156981396433287	0.137633520096052	0.0600014933856712	0.255152054969996	0.0232016589456266	0.107971560107564	0.453137681930928	0.363289411470914	0.059370303314154	0.169561472285163	0.217399344539793	0.4899922374882	0.154298119521393
RP1-241P17.4	0.299788410982401	0.219983345053172	0.234679065781639	0.234679065781639	0.0842491442931667	0.235479428412499	0.114250999169983	0.0842491442931667	0.193721810898793	0.133114293282126	0.13595568452248	0.218951271224286	0.372657343703171
RP1-27O5.3	0.622728901745044	0.471756512173634	0.774696019728876	0.980554866306273	0.695193199482253	0.519967477126132	1.1286672255241	0.656346607302876	0.894268187497598	0.774696019728876	0.369596890284125	0.859065610817152	1.10859585447107
RP1-309K20.6	0.346993895535443	0.100266740259494	0.0600014933856712	0.412478531724168	0.29867765333678	0.135527725094219	0.357507884103544	0.442990361954197	0.0842491442931667	0.133114293282126	0.0783122999794604	0.417693450658504	0.154298119521393
RP1-66C13.4	2.88795235726199	3.93759500794446	2.42991351381823	3.35582720459808	2.78608874824945	2.81270435782638	3.08172209684005	2.43926473505349	3.99632982526098	2.28938180284751	2.8282039632853	2.6653688836147	2.06289574279771
RP11-1012A1.4	0.235479428412499	0.341931812456967	0.4899922374882	0.558448766779106	0.487016461103879	0.503645268765541	0.197430115678729	0.501633169349894	0.419001711821367	0.414022132069853	0.315234262874304	0.83407703884114	0.841823202398951
RP11-101E3.5	0.802701553809509	0.774696019728876	0.90196607930028	1.03459970172258	0.594549436636269	0.97850172993067	1.03118571038453	0.656346607302876	0.995964767352108	0.916589785502941	0.328677378504168	0.686120344252814	0.801662717205714
RP11-1021N1.1	0.786675543915434	0.576978554309522	1.00507740000976	2.09510641361149	0.801117801059809	1.18062660154891	1.18906236343252	0.946579297414845	0.980554866306273	0.691030801928669	0.620164280535971	1.85019519333705	0.762903200049674
RP11-1026M7.2	1.35239167566534	0.615387625705804	1.48946536394787	1.51523456100317	1.78074075884373	1.92165200088815	1.34286724713182	1.35571432130422	1.63500615900047	1.94586685766243	1.0819098879036	1.59965500107182	1.81269924121385
RP11-1035H13.3	0.107971560107564	0.0842491442931667	0.160602699806074	0.308458343325514	0.11171307114433	0.135527725094219	0.13595568452248	0.0460266203681621	0.109691428736358	0.169561472285163	0.0232016589456266	0.181228027751704	0.133114293282126
RP11-1055B8.6	0.64557127431665	0.676177243162367	0.945308774153661	0.648645054295503	1.10339244996367	0.866591706509407	0.648645054295503	0.617654905632537	0.744400155007725	0.618330550558659	0.59043717690632	0.686120344252814	0.786950704173358
RP11-1055B8.7	4.87583406514241	5.35962480466381	4.26838069965584	4.6591480516455	4.88749502943468	4.11945439134369	5.30425626648205	5.19490920852224	4.4281427791033	4.12378034526698	4.37311693397973	5.28885469872402	3.77808890573968
RP11-1084J3.4	5.77861545758384	6.41472586095758	6.85032820901053	6.18273859810118	6.33372985095418	5.95010742444323	6.1804367704266	5.7717919997242	6.80910944846261	6.22603868272946	6.33090706973014	5.6116680643106	5.40400323969779
RP11-108K14.8	0.906417595309585	0.576978554309522	0.861077628758888	0.951138582190804	0.942397918338652	0.97850172993067	0.90196607930028	0.815226256364778	0.91296918132931	0.961148906666031	0.182824609260602	0.859065610817152	0.449106117484994
RP11-1099M24.7	0.054912297389001	0.0842491442931667	0.000935266058927246	0.000935266058927246	0.0842491442931667	0.0232016589456266	0.0451144174891895	0.0232016589456266	0.0232016589456266	0.064572598582117	0.0451144174891895	0.054912297389001	0.0232016589456266
RP11-10A14.4	0.156981396433287	0.296502646106829	0.320165076800427	0.212183041159086	0.231296710085365	0.235479428412499	0.114250999169983	0.0842491442931667	0.274561602940492	0.169561472285163	0.265264117335803	0.417693450658504	0.0518690146111914
RP11-1102P16.1	3.62657293104602	3.59155747094957	4.61734337300286	3.19408083473146	3.28769338793697	3.90926351210645	2.61465555903677	4.59186456203875	3.96409800888853	4.22119484159339	2.53536447941836	3.14285926073294	3.44355478478342
RP11-1105G2.3	0.576339501826867	0.862342110344203	0.661353128291322	1.14946340823239	0.990919538075254	0.748797891578859	0.679122845175991	0.934403172351273	0.735021777425989	0.94338970992482	0.461211802321373	1.10924771645692	0.684819359210653
RP11-111M22.2	4.57552063936569	3.79067431848666	4.16345429726661	4.49884944175021	4.40409319481672	4.61618887512578	4.44052140567842	4.1229183465869	4.70741225350256	4.32842728506716	3.31522189141855	4.83241721970012	4.54237129033817
RP11-1167A19.2	0.107971560107564	0.277056538983254	0.000935266058927246	0.156981396433287	0.054912297389001	0.054912297389001	0.0451144174891895	0.256945052472557	0.115954591567188	0.133114293282126	0.0587391132426367	0.417693450658504	0.133114293282126
RP11-1220K2.2	0.393588054359288	0.100266740259494	0.559820630338074	0.517889579567125	0.559820630338074	0.613395836214737	0.453137681930928	0.407921963185307	0.0982981714318314	0.317381171793354	3.4669139222688	0.377849998216607	0.133114293282126
RP11-126K1.2	0.182824609260602	0.115954591567188	0.211370965094293	0.11171307114433	0.0842491442931667	0.214035911989921	0.235479428412499	0.256945052472557	0.109691428736358	0.0480769629431429	0.199275848450485	0.10199689262292	0.103974170943491
RP11-127H5.1	4.92641201618676	4.09920560335104	4.54284338966342	6.30781984959416	5.41899223334981	6.43052921428803	6.25173732972205	4.83403162383663	5.70431921921931	5.19890269667046	7.44783451184252	6.88118760003858	5.43865936872142
RP11-12J10.3	2.07370693206845	1.7996883866024	2.18999179669087	2.29660134664961	2.15382708371	1.86721636011472	1.71309761278924	1.5990899527818	2.80524371911556	2.35463667680076	1.9097641552015	2.00269520593291	2.05824317808688
RP11-139J15.7	2.1175100568234	2.37663030871564	2.34103988784277	2.4337120256282	2.40234324300286	2.27537079550844	2.07608929940997	2.34875524251376	2.25887201305321	1.94586685766243	1.89292072850772	2.40456916189141	2.07460505701268
RP11-1407O15.2	4.74166972848756	4.70591158477443	4.79281803428579	5.1533629954621	4.98310701559171	5.1180936688904	5.10968702591281	4.7667360065104	5.05190157780811	4.60337271142039	4.37689576868067	5.52959367178775	4.18112439502442
RP11-144F15.1	4.90251971509712	4.74539935900895	4.25554685767087	5.4876432584838	5.11633570585221	5.42503023603995	5.91638987657743	4.97913065668601	4.87235773100504	4.61029839713397	3.76595312086463	6.26309972202113	4.55102662518869
RP11-145E5.5	1.94147082896349	2.01175455747118	1.83221973699571	1.58469903919077	1.88594075747915	2.21978473780113	1.2948233508546	2.00709055976511	2.19966150720512	2.02992606610489	1.98779414922369	1.64044299488954	1.59518406914164
RP11-146D12.2	3.19398524933236	3.14887640501074	2.50174345385206	3.13100249683598	3.29866313703274	3.69703180347387	3.71310255421577	3.13012295816039	2.73204271803352	2.70160310452192	2.61563759332151	4.47075904829012	2.61160928833213
RP11-152F13.10	0.054912297389001	0.0232016589456266	0.0302145865424172	0.212183041159086	0.054912297389001	0.054912297389001	0.114250999169983	0.0232016589456266	0.0232016589456266	0.000935266058927246	0.0783122999794604	0.0232016589456266	0.0232016589456266
RP11-156E8.1	0.299788410982401	0.7597445857362	0.529080775027188	0.851306427838402	0.614158412082399	0.327226874605158	0.315234262874304	0.386323330902161	0.93534739167641	0.381578297041781	0.487016461103879	1.2528618901233	0.648645054295503
RP11-156P1.2	1.04971855062998	2.05060676605901	0.7891329864174	1.906427759344	1.28485433319332	1.28743820770421	2.0976362488266	1.15119355969633	2.76221039839368	1.16985394474289	1.54586662808095	2.61032257429434	0.878594884003829
RP11-159D12.5	5.65633295716489	5.53361652470518	5.77867939142175	5.91700244512892	5.77022570308977	5.85273926314978	5.49561729222607	5.34094571003894	5.93348082274034	5.68826803111394	5.34719958839748	5.93184956586992	5.45068902289299
RP11-159G9.5	4.98176641887384	4.60468161693449	5.52446173329863	5.50457508633894	5.08347527282189	5.3946574436833	5.10696316840963	4.3774157297638	5.67663352910556	4.96113647006971	5.49002199735035	5.22049095434412	4.73668007196359
RP11-162A12.2	2.70816709855132	2.82154996414225	2.82759568507749	3.54941986300956	2.990955803333	2.58518594402347	2.91577499858698	3.12413378037165	2.57043772661751	2.79999257302076	2.74236737038672	3.79292571552972	2.84240439446846
RP11-162P23.2	1.04971855062998	0.862342110344203	0.844713934604425	1.38780350831893	0.695193199482253	0.93534739167641	1.08726992376687	0.90196607930028	0.83733319544536	0.802701553809509	0.774696019728876	1.30227094547138	0.729502505462084
RP11-166B2.1	0.604913201144515	2.54810087474198	1.47844177047484	1.81995697853961	0.559820630338074	1.55740790851343	1.46481953980428	1.57923678102224	2.41496357212873	1.29637755447091	0.315234262874304	0.904138271813741	0.485519332711879
RP11-169F17.1	0.054912297389001	0.0600014933856712	0.086168680301648	0.175125445724331	0.199275848450485	0.368528891142842	0.380777620244952	0.256945052472557	0.0232016589456266	0.086168680301648	0.620164280535971	0.811836603245245	0.103974170943491
RP11-176H8.1	3.62657293104602	3.51361896067982	3.83504810676272	3.94877629000502	3.57130078409132	3.74375532423406	3.47632376425866	3.41738551057277	3.93794206769426	3.84781610366497	3.0006315565109	3.50600522056045	3.41255532018704
RP11-178C3.1	1.08774366954437	0.852430674330624	0.945308774153661	1.86673624060692	1.21778654254613	1.44565712845525	1.81652903561102	0.925949971103095	1.23021924327836	1.05876164811617	3.62700170730331	1.92724714872688	1.07822450644115
RP11-178L8.4	2.66149906203473	2.34094332911798	3.22326320217641	3.09903887080905	2.58091412126243	2.77737828879357	3.14857731797871	3.33147265565183	2.22796869863376	2.53782045955433	2.40001986630968	3.91710704193079	2.43355294933202
RP11-17M16.1	0.0842491442931667	0.0842491442931667	0.160602699806074	0.0480769629431429	0.199275848450485	0.0842491442931667	0.0451144174891895	0.256945052472557	0.274561602940492	0.20625437231415	0.0783122999794604	0.10199689262292	0.231296710085365
RP11-181C3.1	0.327226874605158	0.562402011449642	0.40129110896479	0.212183041159086	0.27544384736478	0.135527725094219	0.114250999169983	0.135099765665958	0.20625437231415	0.237232568134043	0.155141036139079	0.054912297389001	0.154298119521393
RP11-187E13.1	0.769206036984928	0.64557127431665	0.661353128291322	1.07132288314639	0.830850025058513	1.00551728290386	0.578325770787884	0.576339501826867	0.83733319544536	0.555117114197793	0.341931812456967	1.02436260379171	0.193721810898793
RP11-187E13.2	0.848803544465646	0.64557127431665	1.0486843070782	1.07132288314639	0.954957051757217	1.1261411916142	0.664874197498559	0.763481836368851	1.00461309934257	0.927885774594689	0.692730725158136	1.54871273635725	0.212183041159086
RP11-190A12.7	0.483840638889381	0.260307400298879	0.64557127431665	0.604913201144515	0.252824782429615	0.93534739167641	0.0232016589456266	2.12583611150758	0.0842491442931667	0.891349306959328	0.13595568452248	0.656346607302876	0.0518690146111914
RP11-192H23.4	2.51316225534108	2.43634164516433	1.84091646947063	2.19184426606373	2.44035371181221	2.11686278586906	3.13813607401082	2.0154861654807	3.3880541428934	2.43926473505349	1.93663008512968	2.65931793617429	2.34711321159669
RP11-195B21.3	1.28295831943114	1.49339854408957	1.15332252828223	1.5289478623846	1.47779034095346	1.66309236538656	1.81040828892149	1.5990899527818	1.43769488358174	1.07597181258002	1.14946340823239	2.79524976053881	1.53026994598036
RP11-195F19.5	2.47070584518578	1.84621285919266	2.0814458873561	2.70582364399663	2.44929418696341	2.39657614604278	2.08278672681154	2.76570994442996	2.26494264537239	2.30243951389211	1.84247604356966	2.58895287260886	2.83134551892138
RP11-196G11.1	0.440970630081736	0.689433087315063	0.674693367065951	0.829590313378356	0.942397918338652	0.277834460057665	1.0425373075326	0.363289411470914	0.845239756825581	0.461211802321373	0.877562800326678	1.64044299488954	0.591068953268279
RP11-201K10.3	0.135099765665958	0.456528479136534	0.13595568452248	0.725387673573394	0.461211802321373	0.327226874605158	0.519967477126132	0.64230839787169	0.182824609260602	0.29867765333678	0.602360911529195	0.553696638581117	0.464897662770819
RP11-20I23.1	0.752448999070304	0.699564361759768	0.417693450658504	0.7891329864174	0.675596269961597	0.762903200049674	1.14274677067121	0.763481836368851	0.585131203635309	0.445890238808458	0.265264117335803	1.10924771645692	1.01360609448679
RP11-210M15.2	4.15924093297229	4.28715972957855	4.21642431277697	4.47771846516216	4.35220790816309	4.48627787126373	4.54474468294831	4.60318030186831	4.77891319185434	4.25193691974876	4.390791169483	4.65721909120497	3.5807044151846
RP11-211G3.3	0.107971560107564	0.0600014933856712	0.211370965094293	0.135099765665958	0.0842491442931667	0.000935266058927246	0.277056538983254	0.0600014933856712	0.138455461242225	0.0480769629431429	0.265264117335803	0.10199689262292	0.103974170943491
RP11-212D19.4	0.802701553809509	0.829590313378356	1.19091755352028	2.28623722989176	0.990919538075254	1.41143727356607	0.914191868106484	0.686120344252814	1.24173171203084	1.2528618901233	1.09734706143826	1.50888483459674	1.03544161264875
RP11-215A19.2	2.59882808555328	2.97428866901102	2.0964301873129	2.42916784248789	2.16071146476628	2.5106067503369	2.37068898483341	2.05627921160592	2.61537244674396	2.22499202410862	0.328677378504168	2.02522673733596	1.65595031708945
RP11-216L13.17	3.0805799026879	2.63776351889621	2.80538802168723	3.10603917201556	3.1192875513913	3.2635665604332	3.14285926073294	3.50134503075474	3.5091711576325	2.86171002931609	3.10854836119505	3.1612935768803	4.33759354396074
RP11-231C14.4	1.47288698903133	2.00102504792394	1.37557467398386	2.11633721073791	1.84395509497906	1.89437373726357	1.90276834110115	2.03358606744622	2.18959456579748	1.48139484676827	1.6938696585065	2.1777338413013	1.04920142885409
RP11-234B24.6	4.35975238494752	3.99700782272989	4.47255348308116	4.99855419998452	4.61211197060203	4.72741655275529	4.40052774588081	4.28586668232301	4.42526299005803	4.70098204936407	3.57751501514811	4.74533562330462	4.77381039365271
RP11-247C2.2	1.12738361121684	0.277056538983254	0.160602699806074	0.479581991076082	0.532242360715877	0.410896005732228	1.16426652119488	0.424130422170817	0.829590313378356	0.94338970992482	0.384927557554018	0.260307400298879	0.337707855300056
RP11-248J23.6	2.41621386658772	2.03303053195855	2.0964301873129	1.76959186262143	1.6215231768913	1.81968163947028	1.47779034095346	2.37837998647007	1.74620015393144	1.74417178600743	1.43941112311524	1.52363800411404	1.96095930292846
RP11-248J23.7	3.23367144384524	2.99967625876472	3.03811713467265	2.65310806265021	2.28102404148402	2.77242362380221	1.8523140426307	3.3880541428934	2.7924278485514	2.67605943386176	1.6238296188352	1.97721028632434	2.66750265933993
RP11-257K9.8	0.736137016327994	0.598551213468478	0.256945052472557	1.0569265387934	0.27544384736478	0.390179121732641	0.464897662770819	0.341931812456967	0.574113437345818	0.414022132069853	0.356579427873281	0.811836603245245	0.231296710085365
RP11-268J15.5	2.76246484785416	2.43634164516433	2.35700488005471	2.88529344825653	3.0924092742675	2.42074146196616	3.03454625629768	2.8916131692731	3.01328916978379	2.84881205849308	2.69166997601527	3.18573539330164	2.69476734829934
RP11-279O9.4	0.135099765665958	0.260307400298879	0.234679065781639	0.0921104315501282	0.393229273621905	0.107971560107564	0.315234262874304	0.297910487630517	0.274561602940492	0.29867765333678	0.217399344539793	0.10199689262292	0.431075611673117
RP11-286N22.8	4.41525986294162	4.74706384308935	4.08260069078293	4.72991002179958	4.42709442848124	4.39375606376694	4.74955595469685	4.44143315724804	4.29353157047616	4.12234081625841	3.94504167157478	4.96403326279905	3.86111632156156
RP11-287D1.3	3.1319097524703	2.94792139598508	3.24954136549094	3.6907767401757	3.21658068462594	3.34869236755776	4.55620324922316	3.22610850235412	3.55186213047691	3.25977450477518	3.78619194023685	3.45266997934172	2.76233762312392
RP11-293I14.2	0.000935266058927246	0.0232016589456266	0.0302145865424172	0.175125445724331	0.000935266058927246	0.214035911989921	0.10199689262292	0.0460266203681621	0.115954591567188	0.0480769629431429	0.113416699411487	0.054912297389001	0.0518690146111914
RP11-293M10.1	0.299788410982401	0.219983345053172	0.0600014933856712	0.212183041159086	0.137633520096052	0.187654814020249	1.56898378841368	0.0600014933856712	0.0982981714318314	0.277834460057665	0.199275848450485	0.218951271224286	0.27544384736478
RP11-295D22.1	0.156981396433287	0.0842491442931667	0.11171307114433	0.212183041159086	0.29867765333678	0.462693570848121	0.335362374589143	0.317381171793354	0.0480769629431429	0.187654814020249	0.279571332656533	0.754142857050355	0.0792025497627802
RP11-295K3.1	0.393588054359288	0.487016461103879	0.29867765333678	0.951138582190804	0.461211802321373	0.343370397206841	1.0748919145292	0.617654905632537	0.378519923996968	0.555117114197793	0.576659028068195	0.417693450658504	0.503645268765541
RP11-295P9.3	5.40381348355851	5.09051606061341	5.62272731662885	5.67419657611406	5.50681143839459	5.6373164191014	5.2718777643908	5.23473202487138	5.62633398881135	5.47402561185901	5.24388087289343	5.64953369632198	5.34308234305522
RP11-296A16.1	0.235479428412499	0.277056538983254	0.234679065781639	0.255152054969996	0.173622255975739	0.445890238808458	0.679122845175991	0.407921963185307	0.217399344539793	0.20625437231415	0.328677378504168	0.341931812456967	0.231296710085365
RP11-297M9.1	0.000935266058927246	0.100266740259494	0.11171307114433	0.377849998216607	0.27544384736478	0.277834460057665	0.255152054969996	0.297910487630517	0.256945052472557	0.133114293282126	0.155141036139079	0.30149851847845	0.0518690146111914
RP11-297N6.4	0.483840638889381	0.386852240395257	0.211370965094293	0.530978610751366	0.532242360715877	0.256945052472557	0.794312951485171	0.52844668926752	0.256945052472557	0.58976779479269	0.235479428412499	0.954957051757217	0.449106117484994
RP11-298I3.5	0.0842491442931667	0.0455705189286758	0.13595568452248	0.327226874605158	0.11171307114433	0.187654814020249	0.13595568452248	0.11171307114433	0.0361334466627968	0.107971560107564	0.0587391132426367	0.137633520096052	0.0518690146111914
RP11-302B13.5	4.33490653129379	3.88023690643901	3.77028793707292	4.56813976567443	4.79264038994909	4.56317990732754	5.32508761234023	4.4087173594266	3.57275951580729	3.51661146781691	3.3231153570308	5.05303036211691	3.74691766976456
RP11-302M6.4	0.947674798428564	1.42256549456062	1.02575065978599	1.41314541409676	0.559820630338074	0.893469283037718	0.815740857519059	0.424130422170817	1.11328849589324	0.671993420962279	0.634521586260448	1.56069259713863	0.576978554309522
RP11-307N16.6	0.0842491442931667	0.0600014933856712	0.0600014933856712	0.0921104315501282	0.252824782429615	0.158634242438582	0.297910487630517	0.195326846366067	0.0982981714318314	0.133114293282126	0.0982981714318314	0.181228027751704	0.193721810898793
RP11-315D16.2	0.299788410982401	0.327226874605158	0.54535568421569	0.412478531724168	0.29867765333678	0.368528891142842	0.464897662770819	0.487016461103879	0.152347545613034	0.335362374589143	0.199275848450485	0.218951271224286	0.0518690146111914
RP11-318A15.7	0.277834460057665	0.341931812456967	0.4899922374882	0.862342110344203	0.252824782429615	0.648040797696988	0.335362374589143	0.442990361954197	0.689880895385556	0.58976779479269	0.533880048126447	0.58976779479269	0.464897662770819
RP11-321F6.1	0.156981396433287	0.181228027751704	0.360244437343051	0.234679065781639	0.199275848450485	0.410896005732228	0.648645054295503	0.386323330902161	0.135099765665958	0.064572598582117	0.235479428412499	0.30149851847845	0.541471775706277
RP11-321M21.3	0.054912297389001	0.0455705189286758	0.0302145865424172	0.0480769629431429	0.0842491442931667	0.0232016589456266	0.0600014933856712	0.0232016589456266	0.135099765665958	0.086168680301648	0.0232016589456266	0.0232016589456266	0.0518690146111914
RP11-321N4.5	3.51979368286601	3.13988869023595	3.52067027836783	4.40619986102645	3.66317808411272	3.95157391123188	3.26790833241423	3.14857731797871	3.88834376505801	3.67811790258277	3.23304960416981	3.63979996538914	3.66722565240474
RP11-343C2.11	0.299788410982401	0.181228027751704	0.160602699806074	0.576339501826867	0.199275848450485	0.429553187441805	0.315234262874304	0.341931812456967	0.469391255376402	0.29867765333678	0.199275848450485	0.417693450658504	0.541471775706277
RP11-343C2.9	0.870384900759733	1.09324683636782	0.830582815202868	1.71455944000483	1.09067390194259	1.27766257515841	1.54185576503818	1.16426652119488	1.01451702393555	0.94338970992482	1.03118571038453	2.02522673733596	0.904138271813741
RP11-345J4.5	2.08101470181713	1.7996883866024	1.883329999732	2.70115369449755	2.0964301873129	2.53821714380054	2.06289574279771	2.23265693343345	2.34288458855596	2.66481714734935	2.08761357517898	2.62423199087978	2.56959141241239
RP11-347C12.1	1.80215095509588	2.08680775356378	1.95463127368713	2.52042067773516	2.05824317808688	2.0964301873129	2.31421009861427	1.906427759344	2.41496357212873	1.45771711955503	1.85678202216654	2.45148684688508	1.3925973287691
RP11-351M8.1	2.40456916189141	2.05729056506935	2.31365962337614	1.89707326328596	2.1340881351565	2.05891276036309	2.46487707513027	2.13840845985574	1.90393147234192	1.86347546584122	1.90393147234192	2.26627636750234	1.34848704169486
RP11-362K2.2	1.12738361121684	0.712082559087143	0.90196607930028	1.5616848862019	0.894268187497598	1.01893248351597	0.885252254533795	0.64230839787169	1.00963236127722	0.842833662455752	1.41421008498027	2.8091450899178	1.37497774046338
RP11-366L20.2	0.256945052472557	0.239142972620763	0.360244437343051	1.26664917761512	0.815740857519059	1.08591196886556	0.156981396433287	0.617654905632537	0.469391255376402	0.133114293282126	0.199275848450485	1.39042956847649	0.173622255975739
RP11-368I7.4	0.393588054359288	0.689433087315063	0.7891329864174	0.412478531724168	0.749362203940093	1.03118571038453	0.297910487630517	1.2559379234925	0.173622255975739	0.631929640451674	0.59043717690632	0.811836603245245	0.27544384736478
RP11-371E8.4	1.48330421359889	1.3271989508917	1.47096938917678	2.37177763964453	1.43769488358174	1.52861525689339	2.24869128129982	1.47288698903133	1.89681969316881	1.40207660636461	1.60956795426204	2.00269520593291	1.55800409664886
RP11-379H8.1	0.054912297389001	0.0600014933856712	0.0302145865424172	0.135099765665958	0.11171307114433	0.0842491442931667	0.0809601033958367	0.0232016589456266	0.0721969466042361	0.148914472766024	0.0451144174891895	0.137633520096052	0.000935266058927246
RP11-382J12.1	0.576339501826867	0.438573083192883	0.64557127431665	0.479581991076082	0.370312624252026	0.920115271765479	0.277056538983254	0.487016461103879	0.765115953185982	0.555117114197793	0.473070568362452	0.58976779479269	0.431075611673117
RP11-383H13.1	6.98431319584227	6.33582495232384	7.16003292216181	7.51355624851722	7.54677599109058	7.64528169718733	7.28968663665276	6.73293515734998	7.05290423585721	4.39227631815794	7.53185343179842	8.15518259252213	6.93912478063236
RP11-385D13.1	0.211370965094293	0.219983345053172	0.11171307114433	0.851306427838402	0.173622255975739	0.158634242438582	0.380777620244952	0.175125445724331	0.217399344539793	0.086168680301648	0.0982981714318314	0.457847383953901	0.133114293282126
RP11-399J13.3	0.107971560107564	0.0842491442931667	0.13595568452248	0.0921104315501282	0.11171307114433	0.0842491442931667	0.114250999169983	0.0600014933856712	0.0982981714318314	0.187654814020249	0.199275848450485	0.260307400298879	0.000935266058927246
RP11-403P17.5	3.88103593246839	3.47545812963654	3.68958601130441	3.68258307257171	3.464335568981	3.52370921740179	3.98713188768961	3.66802508568471	3.68434942778183	3.21402890123986	2.93680236132344	3.24830138097991	3.06921035848265
RP11-404P21.8	0.0842491442931667	0.137633520096052	0.576978554309522	0.175125445724331	0.346993895535443	0.158634242438582	0.197430115678729	0.0600014933856712	0.369596890284125	0.148914472766024	1.18700850820795	0.218951271224286	0.212183041159086
RP11-41O4.1	2.06661890189516	2.84851863773663	1.31942362512941	2.20160063649637	1.47779034095346	2.25981233852087	1.81040828892149	1.91122251474317	2.40001986630968	2.09485223299922	0.748797891578859	1.87360790667515	1.49270549026407
RP11-422N16.3	0.135099765665958	0.0842491442931667	0.160602699806074	0.308458343325514	0.0232016589456266	0.256945052472557	0.181228027751704	0.0600014933856712	0.193721810898793	0.0480769629431429	0.0982981714318314	0.0232016589456266	0.212183041159086
RP11-429E11.3	0.235479428412499	0.000935266058927246	0.000935266058927246	0.0480769629431429	0.0232016589456266	0.054912297389001	0.0451144174891895	0.0460266203681621	0.115954591567188	0.169561472285163	0.0232016589456266	0.054912297389001	0.0518690146111914
RP11-432B6.3	1.90393147234192	1.98946446108949	3.70201139061161	3.88805197949529	2.52679802401665	3.03301511673362	2.50605788236246	1.90006018749676	2.78929434148865	2.25474888448715	1.70811729348333	2.18777388915445	2.40001986630968
RP11-434D12.1	0.327226874605158	0.784357411690853	0.691586642565623	1.42531361835376	0.594549436636269	0.69846356637746	0.397190235043788	0.297910487630517	0.728879926353164	0.631929640451674	0.576659028068195	0.811836603245245	0.372657343703171
RP11-438J1.1	1.72181507244447	1.03459970172258	1.19091755352028	2.25510708660456	1.73290979910295	2.03404535955555	1.88594075747915	1.40366564018758	1.68286752904309	1.77764067846314	2.01147255470047	2.33480131707969	1.43741019852675
RP11-444E17.6	0.947674798428564	1.57027625392523	1.00507740000976	1.55674546864946	1.02575065978599	1.27766257515841	1.61851434534522	1.10794399248522	1.01992223397786	1.23021924327836	1.13929001571748	2.23358343783934	0.786950704173358
RP11-446E24.4	0.769206036984928	0.689433087315063	0.994567245573582	0.927396931261822	0.735021777425989	0.390179121732641	1.22982522853324	0.699564361759768	0.802701553809509	0.602360911529195	0.7891329864174	0.904138271813741	0.372657343703171
RP11-447L10.1	0.107971560107564	0.356579427873281	0.13595568452248	0.680836747226016	0.461211802321373	0.368528891142842	0.277056538983254	0.407921963185307	0.135099765665958	0.224794214982116	0.279571332656533	0.553696638581117	0.52167924408987
RP11-451M19.3	2.18065775271744	1.99506035988143	2.00054364203312	1.83515897206469	2.26762637963291	2.50142761921818	1.75038778585797	1.70248306678678	2.61379476513584	2.25474888448715	1.45488829979367	1.90613617999872	2.11581163560677
RP11-455G16.1	0.934403172351273	0.676177243162367	0.830582815202868	0.851306427838402	0.511152471107157	1.09966719241612	1.16426652119488	0.829590313378356	0.990919538075254	0.802701553809509	1.65504744831732	0.754142857050355	0.485519332711879
RP11-458D21.5	0.135099765665958	0.0600014933856712	0.13595568452248	0.193721810898793	0.0232016589456266	0.135527725094219	0.181228027751704	0.11171307114433	0.0480769629431429	0.0480769629431429	0.113416699411487	0.054912297389001	0.193721810898793
RP11-45M22.4	2.28938180284751	1.66426883437417	1.36037576810969	2.42586979990767	2.15382708371	2.11686278586906	1.98409057942926	1.60786138057311	2.47283923073318	2.02261775842022	1.31126799047625	2.1514337532005	1.86203752417677
