SZ-811	SZ-821	SZ-822	SZ-809	SZ-824	SZ-813	SZ-831	SZ-833	SZ-835	SZ-856	SZ-825	SZ-826	SZ-855
POLR1C	3.30630022919347	3.09139542266564	3.07484549504103	3.03001368058545	3.16429698678621	3.05181178087567	3.16122686227619	2.90821766879489	3.01747952508325	3.07109718340572	3.09300149192448	3.15231513206159	3.39620413582954
POLR1D	4.84638131811533	4.92256985084835	4.93645513107675	5.05219892922283	4.77637101413252	4.87641312020128	4.8461239359183	4.83367712682438	4.81128875627381	4.86111933170675	4.84939971812711	4.79816655768862	4.79827996290966
POLR1E	3.45561146735905	3.1918007101335	3.1978168300371	3.24413894181958	3.4824206644806	3.29182114578647	3.40994957717821	3.18488091767339	3.29816059891127	3.35528967933147	3.28959857212482	3.21881074827789	3.41698883200513
POLR2A	6.76176289794549	6.5102902208259	6.54305186227467	6.5858643878175	6.85172014581783	6.67923161925957	6.82809738675135	6.52155262735046	6.71647762072894	6.68660659558812	6.60947294253038	6.48788782640241	6.73851904854529
POLR2B	6.50402815555962	6.44693941416522	6.37273408542245	6.37185140721301	6.35988762873263	6.29076614479245	6.34066892994495	6.29231378552392	6.29346597838238	6.35517536487672	6.40072191009558	6.50663587288377	6.61264974928685
POLR2C	4.91224039398873	4.83971127285366	4.75078287995645	4.73275043021859	4.81569658959242	4.76438500562714	4.8243572155361	4.6612331367896	4.76252859317492	4.76229593689588	4.79511102516681	4.86707742142706	5.03384166106891
POLR2D	4.15498320426129	4.0849928196526	4.0785433624427	4.06592398654055	4.15127101823596	4.10168135545707	4.10039659308419	4.10214999457553	4.08439647087515	4.13367827582187	4.12230488875495	4.13124165353802	4.12663486437437
POLR2E	5.64158519803846	5.26737741700198	5.41656571021783	5.1926898138036	5.56942537723589	5.16521337256052	5.29092170919316	5.55433070480381	5.27482349526758	5.47604647105742	5.51468758009713	5.704461916986	5.63307007810821
POLR2F	6.25480499946566	6.51695199725775	6.24959033857237	6.78753685395552	6.73374077837955	6.60549545015056	6.81184183613464	6.58891732906758	6.99439211207198	6.62305028983662	6.44787516402529	6.08785189789851	6.35862847944226
POLR2G	3.99529100166475	4.18157422068677	3.90576899389623	4.01115500970882	3.82260376416137	3.85310727485941	3.75949215537212	3.9553664778734	3.8411824485418	3.95881444184861	4.02781405527601	4.21169388478723	4.12423880201388
POLR2I	3.90694150616885	3.79408352074337	3.88504603115863	3.85013465446002	4.00471365557354	3.72473054550974	3.91810615705509	4.0306637963771	3.98018141655196	3.90466404271919	3.91371938245474	3.94366579835335	4.00518317899376
POLR2J	3.13008371860884	3.03730257992	3.17697368195544	3.0591259737294	3.10637310659724	2.92091382291934	3.05275988644118	3.21226279971134	3.08269398284308	3.06604501575846	3.12140872302791	3.21977308355748	3.21961282514471
POLR2J2	3.09233147822033	4.03506954613048	3.21989506815807	3.42481756341363	2.59636996491164	3.31145491296945	2.80309739215025	3.06435634219796	3.02358243940675	3.0783895040912	3.32695584204457	3.76311881339617	3.49383909868132
POLR2J3	1.39366317984402	1.65822912309586	1.26948375596041	1.23574001012492	1.66737592764209	1.33647838413231	1.35720237913832	1.9659309173683	1.80375947797596	1.63168114698965	1.70846423474157	1.98461622289811	1.70620843828961
POLR2K	4.88022130623994	4.59822588587085	4.86962635504576	4.80035366621937	4.81473485143608	4.56569521958592	4.78515296412651	4.76262323996361	4.67619403642963	4.72931895966131	4.73612929899746	4.73531903044568	4.88163122363083
POLR2L	3.9420800636468	3.70083358678293	4.05566193235414	3.9858180838668	3.92181046586934	3.35430625568849	3.69034928350894	4.26326154010632	3.79174045235178	3.89794462041556	3.95800243653348	4.1087305512879	4.01816526823373
POLR2M	5.14025997222141	4.86432801781171	5.1027622424495	5.05232542151363	4.93413587314364	5.00137608403267	5.06307588129349	4.68880828305234	4.77423319170463	4.89729272239637	4.87824778557151	4.78914484957466	5.02254417696604
POLR3A	5.7265201559236	5.75521656941398	5.58686073519575	5.53296133574093	5.74695207107664	5.77808046056005	5.68714225591013	5.6765341551401	5.72747153538129	5.72770778376137	5.73770710345321	5.80548911675026	5.75894941495308
POLR3B	4.61281461538051	4.67872217892351	4.3342604023235	4.68789897540457	4.78936412821513	4.74374207731961	4.82219676553198	4.43386620281739	4.82455237987912	4.68917995121131	4.57464631659604	4.3904230849667	4.69803215005416
POLR3C	3.93726038191843	4.0146845175016	3.73664689397931	3.93067423003418	3.94280873575744	3.9456934267795	3.88374962794776	3.83140327757423	3.91298711129776	3.97206481842388	3.9318949005787	3.92363681936462	3.95456312490414
POLR3D	4.20624546253177	4.15312736204255	4.10110648022908	4.23912155211391	4.1611922396806	4.02873344339133	3.990968321653	4.23430394813648	4.01748441937365	4.24685696991253	4.20708444734536	4.22804245765703	4.08582945261508
POLR3E	4.94623153112421	5.11007103433929	5.10854098652685	4.97394162886098	4.93787449238467	5.07967922115387	5.03334207849827	5.07481703391113	5.09834823938599	4.95838907467951	5.03487903206969	5.11570418475169	5.06268191540077
POLR3F	4.21681048578132	4.37136619423613	4.21798408100201	4.18372477484513	4.18182628036718	4.31881747424259	4.19527197359139	4.24259170433372	4.25450883424477	4.23685611609595	4.27836390243575	4.36237794794693	4.27413139419046
POLR3G	4.40590618159764	4.39584007612746	4.65770680121669	4.34482426802731	4.29805743520426	4.65604182579123	4.46592145286288	4.36170005972454	4.34124014430193	4.34522543433769	4.39162265752886	4.38432132344391	4.24703759335129
POLR3GL	3.05825185053508	2.88810269818316	3.09812895901223	3.03233508821747	3.01808111756368	2.6797980644297	3.05871317021854	3.01539215666198	3.03130744942095	2.87543909887557	2.95193394474932	3.0273809618805	3.33163003594777
POLR3H	5.33419294724179	5.09723681798368	5.35451857152108	5.15228330381599	5.15705681208993	5.03925195279803	5.09000386399914	5.22444065543981	4.99123050639021	5.16201096038519	5.21676966486747	5.33020760178453	5.27488776684255
POLR3K	2.59175036116333	2.23254745579551	2.46063424118688	2.32595245444432	2.58309195599851	2.3033372095335	2.56328651151707	2.35088328160741	2.4251215254114	2.39042290648986	2.39084582881042	2.38075756935365	2.65138843145895
POLRMT	4.75071633171074	4.86584756787023	4.76502764161439	4.71769008893401	4.80740377508009	4.67871605339788	4.69217199685938	5.00818400761819	4.87126882826994	4.82325587816864	4.88190599039482	5.03105679073954	4.88674473753241
POM121	5.90506153708275	5.93187274407373	5.9492681758914	6.02792374724738	6.01393972118481	6.15617565875261	6.04686439231262	5.95894482901324	6.02169133536044	6.03540704524214	5.94784374708973	5.78061696834541	5.71330648147133
POM121C	5.39067395027072	5.48575512293849	5.56693211172834	5.51448151867401	5.4121133741114	5.61884285596519	5.49908023979292	5.5007796080576	5.49389670943234	5.46924831629207	5.46175477489664	5.40025355515689	5.28412685612749
POM121L2	0.230639333501036	0.151281351624749	0.309176413984749	0.22512482985911	0.236547570952384	0.290508693256828	0.257570230478327	0.24088659134291	0.201175758696349	0.234464710810815	0.215530671741907	0.161117317609874	0.107203423718781
POMC	1.01934690561784	0.278065105805833	1.22806356150541	0.702114730316973	0.859703729356434	0.692264096251458	0.826119632598687	0.827428030492193	0.461061375963164	0.747406886473269	0.730175093585088	0.646373915925588	0.572495878280355
POMGNT1	5.59437365201276	5.66257284750372	5.572921802749	5.50452484101405	5.45324267927338	5.48921304994771	5.3989000414083	5.57831021183337	5.43786829008924	5.53718414086664	5.60840150190845	5.77442730698062	5.64906908087675
POMGNT2	5.29162409685025	5.13271299352842	5.39174932841423	5.03311574426228	5.22796062665849	5.24065897429829	5.12617358833638	5.39014165697749	5.11177877216519	5.24604970396823	5.30034827689724	5.42548256785874	5.13932376078552
POMK	4.98042861114203	5.02414575855832	4.82647810986781	4.95491643286496	4.99050453012766	4.98606621893631	4.94311320073781	4.89914248913554	4.96260657401447	5.00267388782114	4.97282025799052	4.96748471773135	4.99181690468664
POMP	5.12095183452078	5.00155408433116	4.9037923411521	5.08520237234833	5.1264280872853	4.87055281172661	4.95442732366457	5.05864419623523	4.96907089023788	5.11921753676479	5.06690960673617	5.06739914969978	5.09647644124047
POMT1	5.15248453394031	5.71650533412533	5.46441005072028	5.27280121643978	4.98485825567391	5.55315853790357	5.38278926190256	5.16435224341218	5.4668502770509	5.07865285448071	5.29221604245413	5.49865806579361	5.57469028958896
POMT2	4.5210207488577	4.76354972092949	4.68434534076009	4.8862794274528	4.55674773350295	4.7776161689413	4.67936087826498	4.64966239849527	4.71152645239206	4.6692777459447	4.62891616031447	4.50380981158182	4.46206708884155
POMZP3	2.1766819987038	2.51815311776405	2.46833201787083	2.68151296504238	2.27144195706059	2.40563741735933	2.59197418769726	2.34039745298665	2.65730564418841	2.25659437040206	2.28695298396339	2.16392758679416	2.4695102609103
PON1	1.68418766378564	1.85487037027919	2.0882163852729	2.58853292750294	1.89118359205747	2.1343268592793	2.21854282621172	1.87696663125616	2.11024598884803	1.96690076683253	1.7656317035823	1.21969786214224	1.41304077043086
PON2	6.22355056043642	6.22327240877771	6.4877654982272	6.47592662781087	6.42711156753642	6.24829982803791	6.58787327191854	6.48095060420791	6.63493655170202	6.26969105755509	6.28188911585402	6.16346858897296	6.42111656631981
POP1	3.3710554022399	3.6747243252727	2.93906089270331	3.3972669439147	3.35583029910989	3.51537476656024	3.23049145283619	3.16479026536324	3.32826139075053	3.50274478783964	3.41654804843578	3.41796471828712	3.36933640525086
POP4	3.90047783768639	3.66781957489341	3.67569579479091	3.67502478282164	3.93511771055453	3.51127938653902	3.66679318833558	3.93197856872566	3.72865997022952	3.86206821314501	3.85345302875845	3.95755905127595	3.9270476935773
POP5	2.68662568121973	2.71934674106388	2.63566686104133	2.640383101769	2.50684070045045	2.41973792003729	2.42749167471228	2.64421661051241	2.46436394982991	2.58929556402117	2.66731363281521	2.85335497044584	2.79782489148347
POP7	3.25635023973526	2.91535222276567	3.0746497735047	3.03251072916055	3.37009972577467	2.80516533067852	3.20426544014445	3.24862294873511	3.22066588656297	3.14387323215308	3.14372623274772	3.18570023873613	3.42893826628778
POPDC2	0.518030849108979	0.617584578125443	0.255155048219343	0.763513828031567	0.762481198731282	0.457680456473564	0.576138707808241	0.674498032843442	0.744264385511557	0.750371299676906	0.611649077444142	0.47215772840869	0.551794355246685
POPDC3	3.61542616687156	3.53299101637274	3.43919659062293	3.55431808782196	3.41893610505425	3.46052948328644	3.35769499598892	3.3236144021207	3.24322066463739	3.5136694058851	3.48765367637777	3.50739977198166	3.4919610223788
POR	5.20865280200763	5.20388487454456	5.17046090790143	5.11852706844744	5.07374010510206	4.91327369904407	4.92523665139008	5.27390148851457	5.00417792262061	5.14621269040526	5.22468977253206	5.43405151713032	5.29113690384464
PORCN	3.90980396872029	3.75148644948996	3.94238173166832	3.88187762048671	3.6922736348001	3.73977844369134	3.81886999355103	3.59176206265102	3.61890481669517	3.68809145300995	3.72158915528783	3.71977271885549	3.90715599293276
POSTN	2.44108495600361	2.15273128788582	0.0892063422730831	0.696479708726237	2.04126986794148	1.73996877700118	1.15112792995101	0.661890655037033	1.06999746471164	2.01269671564592	1.86463127005173	2.35551591798868	2.54561230063438
POT1	5.36142654253736	5.53504303704082	5.50245626163725	5.52812101041209	5.39134433828317	5.61583264183206	5.58181730127446	5.37275435267509	5.57107681392661	5.39793989178293	5.4060238246395	5.32998978576982	5.42205820715399
POTEF	0.277041691093692	0.212285440290362	0.618374493119086	0.345230861191157	0.492340208790988	0.475775923882578	0.204071301187482	1.0143249743275	0.385044102109266	0.634338383956735	0.574125781923465	0.549203967232353	-0.232056056682804
POTEI	0.056972050416811	0.0812104570063145	0.195366795085902	0.268534767670581	0.113315006725159	0.0767507634153658	0.0798955992701575	0.273601964494581	0.124122094172966	0.173240194867214	0.138307061501172	0.0718885009558085	-0.0552450242214727
POTEJ	1.11581486039686	0.93230855918273	1.21873615710039	0.77295955658322	0.785879644627195	1.00255276185782	0.777876582929253	0.913570180995429	0.61484085510001	0.887057700686713	0.997467039093484	1.20047748874391	0.934061709091874
POU2AF1	1.62523264364566	1.76708939908175	2.35999808646263	2.31360644712762	1.9068269072107	2.24045657799043	2.19555977837703	2.23098787050833	2.18880691423325	1.97001937431156	1.87116773179136	1.47429425471351	1.26728051228768
POU2F1	6.99034900313761	7.10135888765708	7.14041739116568	7.19460780754769	7.11817181296125	7.25380259934479	7.24942154637642	7.11028950319226	7.25942167639537	7.1021782159762	7.06318222174706	6.91926673443838	6.96464415624119
POU2F2	2.18617595906926	2.69002494915249	2.82445090571061	2.47801115022594	2.40217727714611	2.52245899610291	2.5504218723798	3.06827280847868	2.93941053184864	2.4323641359003	2.63280381026698	2.838706716388	2.54313155184105
POU2F3	0.488391629319004	0.202775397386837	0.458879692080281	0.0721899496006143	0.287020639448702	0.15143623656946	0.370913333142827	0.157204619021249	0.214068013391878	0.120176702151912	0.262083995233976	0.454310637142113	0.723225336838376
POU3F1	3.96922302715447	3.55213516684798	4.34992766787474	4.08259067844612	3.59533502865166	3.5513753412573	3.53982194267049	3.96905943320063	3.28336725692702	3.78656588622405	3.81655513640746	3.84036349006575	3.51195854636143
POU3F2	4.38592890501687	4.36389510245943	4.63681030362387	4.60875146631821	4.30073735344253	4.27883032127012	4.58732280918368	4.28734469795948	4.4705736682534	4.21266852962075	4.28518866965259	4.2366189042803	4.62492669143204
POU3F3	5.59690399121826	5.57836753263249	5.81465886802155	5.82309485286466	5.51040322542835	5.31618645555218	5.50356152924357	5.79311694902948	5.54066770130438	5.56314724306501	5.62426917816535	5.69377051121938	5.67568946915768
POU3F4	0.406125980772146	0.36375954395874	0.494917700761066	0.3309571850304	0.467965602722046	0.31808698299535	0.440240424957549	0.57866346487967	0.5122897122624	0.394682167223322	0.45114957482647	0.53296655343587	0.521760703521313
POU4F1	0.242236490115006	0.154594614654707	0.139323099049616	0.133455721218862	0.319249359049503	0.240323092225346	0.29808333036306	0.178663338913896	0.281319959222575	0.23098062255992	0.202187092424612	0.16245889154921	0.256252154305365
POU5F1	0.144972903117818	0.80833190669228	0.465110363073637	1.14497037901847	0.636091296959612	0.462137804740026	0.852057303012834	0.88459898465236	1.25866890453818	0.605092926161501	0.549712329888928	0.300912683989921	0.629715780949129
POU5F1B	0.10206025035233	0.190053360954677	0.313299882437966	0.11602897355956	0.138441739284746	0.296279750059282	0.14805620629191	0.35022540578388	0.212789646386728	0.197032568917168	0.230369681020482	0.267293365871827	0.00685364507353323
POU6F1	5.503745841959	5.77220497164513	5.58054304309787	5.6557642461477	5.44094139294412	5.4370980207184	5.31041817284663	5.81346241973694	5.51902320297839	5.62600868113987	5.69267831775514	5.87883449077174	5.5687292683691
POU6F2	4.73539996863377	3.46613744535104	3.5921795138526	3.86496561518483	5.33079528650773	4.38788946392665	5.16003483359447	3.63200139851722	4.65332437426791	4.45458431731119	4.01800525307306	3.34081691311594	4.59297996647725
PP2D1	0.166851408568888	0.168911114626369	0.0345597568020757	0.168394293337939	0.185946088300722	0.08344116188889	0.171648695435292	0.0764112316148921	0.180528246021826	0.14535344590158	0.129429809342924	0.119206320701096	0.266741390755189
PPA1	6.23809163247878	6.11287044646984	6.12701662405833	5.91417744307775	6.17428187560844	6.04782735688319	6.20568456089082	6.03553339221018	6.16634440850572	6.02637219694749	6.11995460422493	6.26766105122243	6.48876951158335
PPA2	6.70096717116676	6.61162903885198	6.93698811873559	6.8452400953687	6.75846163891084	6.80180519700322	6.82751512443959	6.84450189581546	6.76896041389319	6.75266057339568	6.72113476283616	6.59591611157109	6.53421285640156
PPAP2A	6.10256688608119	6.30338201602355	6.34013545905462	6.32606841828484	6.32411083851287	6.5184370182492	6.54732785141548	6.31485305406832	6.60245398556498	6.24857042659415	6.23333690674721	6.07612756689442	6.18405144717191
PPAP2B	6.96645717365439	6.91003525208327	6.73271815144112	7.08827336830159	7.32719582547287	6.97864560523374	7.27622057442756	7.02180140781762	7.35390340657817	7.11637305061593	6.97303822824576	6.73641139416319	7.08609838790903
PPAP2C	3.22475291354912	3.79937711540568	3.64734894289968	3.80910978239033	3.34465537623585	3.72488417810225	3.91585826245235	3.36175030255822	3.99450102988722	3.28525312480541	3.378662097039	3.25021498848013	3.7442823165822
PPAPDC1A	5.26143774293328	5.34145708825123	5.53325116110816	5.47773554375516	5.06785976152719	5.48772818540083	5.22118385299969	5.21541918653871	5.08101463907309	5.26649327537403	5.26235774621432	5.18767846487819	4.97475143179556
PPAPDC1B	3.10293902529549	3.10511275122284	2.97838687351387	3.25318795549408	3.06797843223703	2.96057734789764	2.86307562319422	3.16698015017708	2.90868984268911	3.2178417099348	3.13638296530847	3.11001834170495	2.90267851847172
PPAPDC2	2.61633994247765	2.77730947934866	2.90917445592734	2.98645296610744	2.48602558013609	2.58613033529144	2.67645542432327	2.69374315797608	2.65795951253447	2.58211604203773	2.64464562742945	2.64180734617605	2.72434614364271
PPAPDC3	3.74355569521188	3.62875666548125	3.52516975331948	3.40565093317621	3.73698638626872	3.56660723173676	3.66716971274302	3.57972401172572	3.67488344861607	3.60949463696051	3.65825364439058	3.78786841056116	3.92829924658472
PPARA	5.02441607888539	4.77617732766176	5.33402974913599	5.09364691814602	4.91794281297813	4.85066220746793	5.04796513762957	5.02760157726247	4.88834244713286	4.86906915839922	4.91772935575911	4.88319486672661	4.96674275749231
PPARD	5.61980307742276	5.77222498009814	5.92030378438803	5.57243601486125	5.58446086316525	6.03781392209027	5.81657671924552	5.67484211898707	5.77366261282004	5.61361644157488	5.69193860039923	5.71195405227483	5.58156922387159
PPARG	4.57478523123755	5.0057269930731	5.13354912446296	4.90509449601195	4.53173520511058	5.15620728130235	4.62932585223419	5.11749221580981	4.76517957227364	4.86157374560998	4.91702943806459	4.9568001107743	4.25932418418762
PPARGC1A	5.42997986573852	4.97521446874196	5.53342976092446	5.24540201054782	5.67662431829836	5.72694829605472	5.92818676685936	5.18950101607113	5.62050289180837	5.3390965538792	5.21976375787445	4.84135153426608	5.22336564052124
PPARGC1B	5.44521994387591	5.85096426627116	4.97973735694814	5.62528398908323	5.58505918053662	5.73982261079098	5.38095730757993	5.42052959194883	5.57420808662566	5.77240619554366	5.60321143337966	5.50211413054557	5.33791701331712
PPAT	4.3495453236621	4.35525642417898	4.38883140896153	4.17538361154734	4.39233132755426	4.51377906622701	4.39724882687812	4.40306884441186	4.41452929232979	4.3666166200427	4.3915770261059	4.43231285939907	4.31115748087727
PPCDC	3.59163691826155	3.80711710498362	4.31409915942604	4.07003701100031	3.86837380203707	3.97726507663353	4.12014741850262	4.32366280930955	4.27630863983396	3.83216575666241	3.89003610703536	3.76978494598812	3.64769906626222
PPCS	3.6952939205868	3.62330351637609	3.54042776220433	3.72681356552273	3.71048598802691	3.57803330287302	3.77070729646333	3.46762919997538	3.69845117420023	3.61110700047276	3.57442826383111	3.4892751151724	3.82407917785012
PPDPF	3.68992958686757	3.51510512195405	3.3158504206906	3.45692286246401	3.86515229436901	3.57981297372445	3.59843143448032	3.65079477137716	3.65433429449384	3.77314444056466	3.66293356367834	3.61693084424366	3.59700536379941
PPEF1	3.25933492732956	2.51701633692941	2.41110454657771	2.7813078742971	3.25822704125539	2.53788246126588	2.64122764152144	2.76336432138726	2.46938301392467	3.17273419451368	2.91459004737112	2.80242174809183	2.80947133382991
PPEF2	0.319894690905962	0.492170428593144	0.486061434576521	0.662613812290038	0.2367822892582	0.211712848030656	0.297854743970863	0.456485929440064	0.35680640938729	0.344540977083	0.383484180410524	0.410461249901841	0.431949833109504
PPFIA1	6.41680480837716	6.30888444253551	6.51333895508305	6.52042138381532	6.48627044362785	6.35912328588278	6.46340778392331	6.54176130475118	6.45322641061145	6.45850311212816	6.42377022616497	6.34390805365022	6.3358693931073
PPFIA2	8.93520873464863	9.0765751437039	8.82956579516481	8.76830656752811	9.1108371995443	8.96021194291977	8.96459266145136	9.19908991189658	9.20040948938344	9.04961884823051	9.09442681183691	9.24411261846153	9.13731024325667
PPFIA3	6.05261557042798	5.73129462044141	5.73041282457489	5.75917438075386	5.98218160553839	5.54251102997624	5.64396578677082	5.94800205094469	5.64522799088232	5.95806252368527	5.93452397644455	6.06112624690864	5.98250498555185
PPFIA4	6.4643536183076	6.72777395471891	6.53410461549607	6.10705583648293	6.56693959991693	6.58434303530484	6.43049329489554	6.90585307060053	6.75803113884147	6.55421491395174	6.73380647979973	7.10758146962547	6.7429892722566
PPFIBP1	7.55078721312272	7.91843644743572	8.32693155907136	7.92133627539781	7.38429295304665	7.70290880988193	7.70890641091865	8.0482068848898	7.82204156459352	7.53097637827422	7.78071582753595	7.99452836953177	7.79552641449231
PPFIBP2	4.91937387286119	5.00244691585315	5.29040223171712	5.44878465242433	4.96440336028962	5.25061124845637	5.41779774755153	4.8272175238479	5.21885002138991	4.91773191341768	4.86019532661782	4.50995184458789	4.91445053635526
PPHLN1	6.34191979531959	6.29527372334701	6.42291477646536	6.32493526885689	6.34786840745787	6.39591843338981	6.38638657923805	6.35760947772844	6.34986047089033	6.3320956286947	6.33490904995256	6.3100948395623	6.28907966990465
PPIA	8.16309431421126	7.92479258452891	7.70286210922591	7.85839502218923	7.93893674114055	7.56651530282987	7.62365548515367	7.83068000001117	7.59145855873856	7.9766384224993	7.97791139162468	8.17275529008255	8.18452752545561
PPIAL4A	0.202493720704443	0.212634429222843	0.303283478479732	0.174909471578806	0.152358012359932	0.13185488441446	0.160208574099486	0.282542636549965	0.188337943120684	0.160840318200075	0.225584032353377	0.320869509815384	0.272190910975206
PPIAL4B	0.110700582902041	0.0626534776205726	0.0350816997842324	0.0341468631836337	0.109104453157119	0.0351122765800125	0.0397104555754843	0.0947387145066126	0.0508180001582359	0.100800950207729	0.0968271052568069	0.126845341931193	0.103820578601636
PPIAL4D	0.202493720704443	0.212634429222843	0.303283478479732	0.174909471578806	0.152358012359932	0.13185488441446	0.160208574099486	0.282542636549965	0.188337943120684	0.160840318200075	0.225584032353377	0.320869509815384	0.272190910975206
PPIAL4G	0.127426025118846	0.0973185414022591	0.0256520133764652	0.0394873879450475	0.163070966170887	0.0792550649520364	0.0818653717377973	0.131080706468173	0.115962532249985	0.141378970280222	0.130098187586258	0.155047114433548	0.13485171364147
PPIB	5.39016921964989	5.44235197754045	5.04027980781625	5.26005445595807	5.2252185128477	5.07343950040844	4.94117163129658	5.27777434246687	5.03569509504105	5.37503631059045	5.37986635462812	5.57788487400565	5.39832622335031
PPIC	1.6099287771077	1.59520477169474	1.87919402945599	1.48611766779068	1.41476946878348	1.54983458110917	1.38355424845101	1.77953429800556	1.39253764696709	1.54102589147691	1.66786906407147	1.88355526468441	1.51359609999356
PPID	4.64395139316433	4.46244080513979	4.64793983136549	4.77183201197931	4.55454343582197	4.38159408879539	4.67627665256327	4.39925122096001	4.5163948657882	4.47007994064758	4.45999326226591	4.36610313287629	4.74083959207151
PPIE	4.31146620973186	4.69276981265768	4.22667000388606	4.40864021190393	4.35250451531917	4.53234896858593	4.40954606822428	4.35499796532057	4.56452600356207	4.41358308707635	4.4431170294221	4.50770075647454	4.53066454962224
PPIF	4.55361682413648	4.19476586158495	4.55392958845911	4.38993324993038	4.46916542045973	4.39130855285277	4.61449821607959	4.18986455722967	4.35274517287207	4.29945823946623	4.29603036912128	4.19860592738232	4.54250076227517
PPIG	6.42097899735583	6.47856715934485	6.29088705723681	6.5159249662433	6.41932681473351	6.41664061667562	6.46859225320243	6.25904482427055	6.44139740283407	6.40826192178837	6.37005053255413	6.30128625482521	6.49738670999973
PPIH	3.58774701446816	3.67653141047766	3.61667422576616	3.61284800631806	3.57655677537641	3.72392927594621	3.6901072981004	3.5140936000317	3.66479193577151	3.57017947297708	3.5834502724249	3.56185876618162	3.64378974616335
PPIL1	4.18081450284282	4.07273135940584	3.88700252995622	4.00513406887974	4.081762051318	3.96185323386193	3.95931968032341	3.914426612936	3.91051168909809	4.08326307931011	4.06042769117237	4.11334552166385	4.18310748463286
PPIL2	4.59864415092744	4.86617541848505	4.55008544837238	4.57648202724083	4.73671285379834	4.77563539223541	4.65528775935026	4.85315011795867	4.87643314856752	4.76525874238028	4.79116435535532	4.89104720211627	4.72701008505685
PPIL3	3.13126201265167	3.42416184861945	3.20894390454865	3.29468027388988	3.39015902172424	3.50108386250575	3.37345296021719	3.51040247661442	3.58658638410217	3.41445402082607	3.37769882206742	3.32061104460082	3.14416108646615
PPIL4	5.59512641977721	5.70300656920408	5.56777515743552	5.6495348085574	5.66178185183701	5.69730144826374	5.72386213222305	5.5923898407901	5.76026812636817	5.62857009053974	5.62335030685202	5.59190509616255	5.70187927847133
PPIL6	4.01776253386829	4.03849488107983	4.79523996518035	4.37081411163174	4.1086746064426	4.13031841464685	4.07724120797169	4.89871918099663	4.23184184208366	4.25898167357447	4.33229798279796	4.36497695424471	3.72934450820966
PPIP5K1	4.58866807286394	4.84525134402496	4.2916646193258	4.4737893404194	4.59768959522848	4.67368174963708	4.52323158582005	4.49120489665495	4.65646524197385	4.63941660510945	4.64956253718673	4.76243772769566	4.76409335699232
PPIP5K2	6.58155226877865	6.73576338132935	6.5828072028911	6.67640865970171	6.5003651185093	6.69867911156342	6.45967568861826	6.60999012863799	6.48850558534863	6.66598274848849	6.64952810140612	6.66816448717057	6.44026728649024
PPL	4.14964273268513	3.79745103040994	3.42122537195594	3.52905796213528	4.37417379492301	3.65775881838807	3.99785817364045	3.901894965674	4.09778145565381	4.0442480602323	3.99045405092197	4.10064518490379	4.44006083130725
PPM1A	7.50479853673831	7.29411891867853	7.1868618978911	7.34352916534734	7.41557109298218	7.28877885014489	7.32111575609967	7.13472990057299	7.18817986051089	7.38463403469804	7.31585074022586	7.2730631110385	7.42674824936259
PPM1B	6.75074710313787	6.55451690098014	7.13234335034886	6.77020938676948	6.69747168020081	6.84494127605286	7.06432587888301	6.61291637587106	6.82576558349948	6.5344680761278	6.60396081736883	6.4928189430622	6.80865996903185
PPM1D	4.07524878152465	4.1341551759332	4.56000284711056	4.54315887804845	4.21434574375104	4.24092368634884	4.67749064274571	4.19615471447772	4.59005442122308	4.02781981559865	4.06588144795922	3.83410643035009	4.36056768764294
PPM1E	8.61369591994283	8.84918490343856	9.19175972510648	8.88330351726074	8.26658804542719	8.70294489477278	8.30380999444819	8.9906312497957	8.33795965032125	8.66173942895763	8.80566873479059	9.01862221841146	8.33538843710874
PPM1F	5.02589586722566	4.84000853393607	4.64580573326292	4.80319668420719	5.1095774434155	4.65817005937757	4.73203148463424	5.06401025389573	4.84784911776561	5.07550998717662	5.01217877115751	5.09534881528424	4.99174220265917
PPM1G	4.93074213295613	4.86014631117855	4.83125389720186	4.85533129809722	4.85101156196408	4.72789659272039	4.84711820579466	4.77535716206388	4.81059393699433	4.80976662897462	4.83980171498262	4.89908890037763	5.05532404567199
PPM1H	7.30533517107245	7.47987204075842	7.53830721923684	7.30409737747779	7.36911089311849	7.71868992312377	7.63862259108839	7.34239897894651	7.62222540562153	7.30989734300804	7.36934081980086	7.33605009232083	7.40629568548985
PPM1J	1.20388587770566	1.06247136913039	1.08257696135884	0.975393930966254	1.32045778138647	1.0462468992166	1.22266360422323	1.24248311231491	1.280357487151	1.16439657997247	1.18314399490762	1.24620454663907	1.3471057359936
PPM1K	7.23864130666957	7.04004450063796	7.49159991062073	7.16851904685092	7.30964840376633	7.21486694095941	7.40345751197834	7.36968177206437	7.34766829767503	7.16759464730074	7.21462452072226	7.19282731106175	7.25925737658087
PPM1L	7.52880914357004	7.08686623597528	6.98019784468319	7.22914214372993	7.79786259615243	7.34608228107691	7.56756156881325	7.21968138042257	7.46782894688571	7.53301614574613	7.32341985101017	7.08165043337755	7.39736599709551
PPM1M	3.44204279396005	2.98182751038753	3.08213111004816	2.99342977085558	3.68214596357254	2.97040315105962	3.2931532503614	3.52876791272955	3.38108739316816	3.42119035329941	3.36683846969419	3.42591411496678	3.47989047507225
