SZ_812	SZ_841	SZ_837	SZ_810	SZ_840	SZ_814	SZ_847	SZ_849	SZ_851	SZ_860	SZ_838	SZ_839	SZ_858
CASR	0.748631010502067	1.16970014484998	1.87003657940114	2.22089679575958	2.05494478570357	-0.285447990494413	1.71958048703622	0.52764002208839	0.479403999466394	1.36552784460106	1.29720559771906	1.0369335949557	1.55923091209375
CASS4	1.72130797643746	1.91341261998136	2.13236657170334	2.64326924586627	1.41299702720253	2.18062061054712	2.11604099748425	1.86556471426614	1.6699062033396	1.56951292423201	1.75935047426203	1.45735707080644	2.47826047078474
CAST	5.89424965348244	6.17086448713531	6.53091114631299	6.44158619886011	6.07713417227593	5.98820182126303	6.49234289640535	6.16287713371688	6.36420153533849	6.16708856444338	6.42005845711376	5.73410328969253	5.9720278043932
CASZ1	0.647986673861886	0.627011891443771	0.842783861708201	0.95760391177045	0.802958970117178	0.313683445045416	0.733992007502134	0.589885316672216	0.66090203461548	0.802502905816907	0.989276800896665	0.323243462216322	0.413794533833803
CAT	4.77900357714555	4.52027320103485	4.73609833620114	4.82406755753191	4.03707699841997	4.84213816495434	4.41342569047844	4.96673273791716	4.71849646552303	4.46055130799453	4.45299127591496	4.23296745839042	4.43788792601536
CATSPER3	0.197009753117636	0.274984939044472	0.180552039767917	0.34395059162668	0.264578021888625	0.342228085447181	0.311117790328101	0.13257034380591	0.174944224397261	0.214147321335795	0.333143858257179	0.206566163077405	0.417694292030078
CATSPERB	1.00542014835969	1.11475530679836	0.842583118087662	1.31759110712599	1.18955591916813	0.657751196292691	1.2607405752503	1.17923424431075	1.31767886149192	1.25572124251996	1.80396796330356	0.823123154028429	0.882513295032056
CATSPERD	0.217778147256407	0.265090244362228	0.0239700072579897	0.27003348013633	0.308086256604448	0.279780081795653	0.24099849658976	0.11602296482734	0.0909437419046579	0.197092143943451	0.260501512738496	0.36021336380824	0.506246074344709
CATSPERG	2.74927875663967	2.45628086393075	2.85355047517184	2.56070346530069	2.79252853533998	2.17015295847061	2.32562333390974	2.51708747698352	2.32409962173122	2.67859899753963	2.227044983824	2.65816094340567	2.32201572383333
CAV1	2.22502428729821	2.14205122251935	2.34065258494357	2.01995983513557	2.34523934917686	2.06238453563881	2.12421326793755	2.12761804165371	2.24503602316896	2.31328706365903	2.22466414732786	2.1273042925329	1.83148338594642
CAV2	2.84936053805893	3.05452740146697	3.21907684778226	2.74305371609535	3.23129484670335	2.97110703587045	3.16226386319739	2.88799362146032	3.02096686833636	3.0234865870293	2.7568676402326	3.31193847614952	3.05472036941816
CAV3	0.178579153931838	0.385600641326738	0.369782171147986	0.181108425697093	0.386924285450213	0.430211119667519	0.503601183595129	0.274162255828661	0.470089603655057	0.334936381898222	0.403527784381835	0.379169714505531	0.329358187280235
CBFA2T2	6.98427812320831	7.05962112007605	7.03069155966896	6.89251850402798	7.03062160635892	7.06367436071615	7.08630887082373	7.09118706354444	7.13227764945902	7.0264168808663	6.98179361721411	7.15516816400329	7.02967764116781
CBFA2T3	3.40480661344313	3.09460355110867	2.92742170747099	3.21977204235062	3.20282785237021	3.05759846722079	2.8630437740278	3.15635138935282	2.92974244913363	3.19127166778915	3.11141014669154	3.2227760760306	3.18900799685496
CBFB	4.92434045123594	5.1888088079934	5.58324248827152	5.45273182981565	5.0681036051683	4.9086736524871	5.48165196357833	5.27552730506231	5.28994499383855	5.1178936019053	5.12019854036756	4.99824614730424	5.16810857847173
CBL	6.36607466504801	6.33578662684417	6.22245159187339	6.47530384939025	6.21235798482536	6.40334802602478	6.32065724416048	6.3837939990866	6.34737313226037	6.30531284812165	6.47508641246497	6.19850675133059	6.38486052479761
CBLB	5.90462127999625	6.11956951348313	6.40078745077522	6.39379733568636	6.02188657507732	5.71655602744907	6.3855845095855	6.29182245836057	6.28662232285393	6.10885296167265	6.20030272531997	5.92688894380687	6.01840087588101
CBLC	0.0414747460904044	0.0545790458077958	0.02161432803206	-0.0113002301773364	0.0574600228811094	0.0699268774670899	0.0484601196378299	0.0501307501622574	0.0635180165693651	0.0462388710206592	0.0316766518099606	0.0977953653795789	0.0546523853086895
CBLL1	4.57054477927894	4.44627521113307	4.45149292045471	4.46628799062108	4.39391784647197	4.53294879141499	4.36166188468025	4.53566651538354	4.46460156430473	4.46578651094175	4.42565809799491	4.44141468564466	4.41716466040854
CBLN1	0.998841280737887	0.724114866298083	0.491889381044163	0.654992100753828	0.97294477234636	0.444163495850462	0.496278900550531	0.833597968931938	0.604793393652327	0.874460989726938	0.680379045978066	1.09009883695188	0.750130173385706
CBLN2	5.79470515819618	5.35251500574734	5.86161822775558	5.50160419424053	5.85986843709656	5.43437156339572	5.20203957339484	5.13953436490186	5.43656457257837	5.85774966329144	5.93871471880611	4.85214730439838	4.61535941132998
CBLN3	0.775859658460517	0.569392216781384	0.48709332111738	0.403105977866532	0.643705220143659	0.68096426283162	0.376304437946762	0.612606814322524	0.513231142040178	0.621190914004468	0.422645201342906	0.787128428716046	0.566849761576899
CBLN4	2.90739590736216	3.06574442182149	2.24515051686583	2.68459560715143	3.50021635822872	2.80241611242763	3.01380589178339	2.65203195347959	2.85484015713297	3.118329713342	3.42577858702399	3.41754035031652	3.25558804725478
CBR1	4.9565113587234	5.17458753756039	5.4902128879196	5.35701903588911	5.18823485569494	5.09543203156546	5.39194897850829	5.02106951271766	5.13178646375584	5.12372338432854	5.14242202318754	4.98430594001426	5.20928678090067
CBR3	1.10359766412517	1.34141744143184	1.15181599372283	1.10430082586571	1.1843379182172	1.40896119004415	1.46447605398368	1.36152901287043	1.54823425179033	1.24404678458448	1.45684542415687	1.30189637579451	1.26966942142245
CBR4	6.19193919554097	6.36381486466148	6.45788919945927	6.3106995877969	6.27283323423408	6.37553925153496	6.47788556820254	6.3528328082295	6.38830221533028	6.25950605952316	6.20157764289273	6.39292065300884	6.43336477600692
CBS	4.99678037527832	4.88317083553204	5.5893503482422	5.0878521892512	4.7573878719024	5.00441946987846	4.9473123530852	5.07450368817593	5.07182640452931	4.96165878097945	4.74680053132884	4.57737604517797	4.55303655018608
CBWD1	3.61486664978661	4.01500617570776	4.18798207503659	3.91481944711756	3.82537638398267	3.9459971874675	4.30650914449524	4.03079669332178	4.17726706677139	3.84022679641171	3.85815584929686	3.97566251675791	4.03165588380139
CBWD2	4.71179179747234	4.42846258924042	4.73281620245463	4.50731102743792	4.66587260456111	4.31966343202235	4.31872354789939	4.49224433860442	4.4880886820107	4.6897160063329	4.55717262540287	4.33780395439456	4.07257090881902
CBWD3	3.94114120857637	3.75223600042283	4.20854133449999	4.20660377740704	3.75511242929847	3.72062359014027	3.74252197129107	3.81015749832942	3.64865087456912	3.82901559229325	3.69318692766136	3.51465762489145	3.73311428521053
CBWD5	4.12975973991673	4.10722260565871	4.28406683416706	3.89269984695267	4.39543520242666	3.86068898704135	4.11784950805157	4.09342647567813	4.19897370906639	4.28362098558008	4.1063475756354	4.2519080211671	3.81560520770851
CBWD6	3.96222195513647	4.20369173491568	4.26173508451147	4.26111621125648	4.24891719375458	3.93223930745004	4.42417550053254	4.15629181382603	4.32594807895497	4.22236377084692	4.43192852421568	4.04466669595316	4.0817572878463
CBWD7	0.580603971678191	0.567725402864142	0.652230341406872	0.426681154520801	0.688912084046722	0.612605775026591	0.514121179291856	0.455276482220782	0.397758491770996	0.534338308557037	0.227762723415879	0.8309559822847	0.714980502863582
CBX1	5.58176072969801	5.41468358924468	5.35316204048369	5.37615226545963	5.44611157151684	5.42739921025949	5.26595925452082	5.49225845551087	5.31974932569962	5.4277646089368	5.23061708917908	5.62630273834255	5.50849460615649
CBX2	0.633790015516607	0.602609479100805	0.775078104502841	0.632832640678801	0.696025201776822	0.564104984258982	0.601912976623408	0.558018277787892	0.537686656098404	0.636798095921193	0.491283688300297	0.639498341951547	0.596382246192619
CBX3	5.59305960823269	5.51983922123123	5.27385766094185	5.51321110761311	5.52683815978495	5.60638454768392	5.41970941709517	5.46693900594942	5.4187186518706	5.50183180304579	5.57462090962425	5.57500568650537	5.6512866221777
CBX4	3.57498334124538	3.86759492760593	3.656410114009	3.6039652481451	3.85739752925575	3.67033761160364	4.01145968451146	3.85401131117983	3.94650463691932	3.76398432108072	3.80458552430904	4.08235446708307	3.94057574762376
CBX5	8.04060706629813	7.8884445275686	7.71921649872196	7.84551648120162	7.83591588516125	8.06569554620852	7.75759978363914	7.9413745849265	7.93259944966245	7.9251957021334	8.02572767095096	7.83929114524473	7.82497162747486
CBX6	8.40042384319972	8.12824031801631	7.84671282421132	7.91085366283501	8.21683548244906	8.31788470442872	7.84872284844236	8.13968825411163	8.02703462348741	8.18310368300468	8.04697274633022	8.3906656381557	8.17820507984753
CBX7	6.38952177856253	6.23854678417399	6.31574168335686	6.02984592012329	6.37088523884694	6.37234781683419	6.10855915368929	6.20627003205145	6.22951684021592	6.32450276139274	6.11971025666028	6.3730928381777	6.11351233375998
CBX8	1.47128506099931	1.62684845707078	1.47523105002148	1.34196738317346	1.75393181055452	1.3963921997214	1.66710564556212	1.59530197113345	1.59069867084625	1.58213379664575	1.41411605246736	2.00232563680363	1.73203197407343
CBY1	3.56537209162364	3.68773488879633	3.73389916448555	3.43076255525547	3.58587183412766	3.59766477568526	3.75911464342832	3.88061561207996	3.9014297268635	3.64414554246636	3.51807506993356	3.85313876940821	3.56180236252209
CC2D1A	4.44824342769959	4.39360583618156	4.15651167798897	4.12687365876923	4.48874780784923	4.3533186473383	4.29748711609284	4.42785902330914	4.45316245715516	4.45139967952302	4.43713486671528	4.59396624759527	4.30881386700299
CC2D1B	4.0136131664794	4.12376820567694	4.17380579864085	4.02761626281158	4.06878087495852	4.21487055604389	4.18940715203009	4.08223616212669	4.17161977555833	4.06791759851132	4.06803457755892	4.10332841901899	4.11108505539233
CC2D2A	5.39600431404232	5.37183100035965	5.33173629515292	5.2452015002379	5.15039441872133	5.6044412026377	5.3009473978984	5.50672199350525	5.38654738551221	5.23611442195307	5.07179030553275	5.52253753928175	5.50712397846637
CCAR1	5.80577362014752	5.85925060815332	5.8791152688696	5.77505247960533	5.81822984689323	5.8581405935517	5.89680062964301	5.90573400380303	5.95389407089073	5.85023607644765	5.85760804691013	5.85820486651667	5.78320093965811
CCAR2	5.70749710601468	5.86947414530779	5.57941412216217	5.67818078077714	5.87702744322645	5.80054482974769	5.91629101030707	5.80975892047802	5.88441404465847	5.80295422413851	5.91548016885144	6.00648409409044	5.95661557730146
CCBE1	6.23341475963129	6.86396225915156	6.62192765607154	5.93483828829749	6.31230050818278	6.9184528315679	7.03274953807984	7.20164741682848	6.91747305409827	6.20109462060532	5.38220176257695	8.03672075922208	7.57376495875818
CCBL1	4.65592985447575	4.63111667901883	4.72073258062135	4.55310945329427	4.59474275915641	4.74919056230046	4.62204030414695	4.66155862385555	4.72470901896207	4.65201443629143	4.63642678634833	4.57157325511049	4.49956531619807
CCBL2	5.03192556946281	4.93085178427869	4.93788462629458	4.68413154842368	5.05878672662679	4.9014135512563	4.81481927987123	4.97115206964526	4.89372508383039	4.97203282825361	4.66800675695159	5.25439766487723	4.91712458921634
CCDC101	2.34357217468275	2.54764224054865	2.46106805805769	2.45185989957345	2.49964743193955	2.36822828014841	2.66804838066772	2.58664560114717	2.59932332317615	2.46142013031454	2.470277924305	2.67418578298795	2.62488622134712
CCDC102A	0.749099270301618	0.779814033360311	0.789016811469696	0.907775402135976	0.651596254343825	0.873471657819699	0.799665064986636	0.777442889727343	0.710529464319015	0.684492729879004	0.698415472311515	0.727020366558797	0.942166846930344
CCDC102B	5.32791212775458	5.16103961596622	5.08417777276235	5.18728554371058	5.19854394191624	5.2965143703143	5.05324900732241	5.1475186624111	5.19918778382499	5.26414591420692	5.40812890737474	5.00892958225236	5.01290335803711
CCDC104	5.76586540714978	5.82488225222587	5.60566530704668	5.67395930177461	5.92293760377576	5.77845106849393	5.82164017620714	5.72848093266129	5.82179647505144	5.84191827979454	5.94662999949589	5.90023123384888	5.82122258333295
CCDC105	0.0203227726977565	0.120016280709417	0.0748042457742079	0.0920231893999943	0.0499806595213512	0.0898667367216314	0.179732368400154	0.145107423066848	0.157963894484413	0.0616962806115344	0.100015306068541	0.134781674737763	0.160665328971474
CCDC106	4.31582565158274	4.40132737168339	4.20793189223299	4.20202077381079	4.5614822346813	4.35783154960898	4.38034567534939	4.21378970994629	4.2333744607568	4.35634154360514	4.25755345361968	4.67545773774792	4.59254563937518
CCDC107	2.24202299691661	2.28579063449012	2.1905489805625	2.2102476714822	2.46855956496928	2.09429016943619	2.30947667856378	2.1983925918532	2.27465868497304	2.36036503571266	2.41345215502096	2.35249165199864	2.22796119389305
CCDC108	1.71688755833583	1.71980969369837	1.2708123404352	1.60848653010177	1.50937818135139	1.80302428240498	1.59499083342919	1.83777734938181	1.57092826490265	1.50471458461531	1.40865296756425	2.09405442059882	2.16446469685512
CCDC109B	2.78797949990533	3.05867423657127	2.81808565236234	3.14176905292911	2.7231948661105	3.20908660249114	3.26218999538653	3.08284051531292	3.33564989655186	2.94208165007157	3.55745763918294	2.5923200804235	2.96032648410788
CCDC11	2.18699850510456	2.46238309239491	2.44328287461496	2.83188758351478	2.42657266200807	1.95331736780842	2.70470031496052	2.48104653948897	2.34139386057513	2.34634374272114	2.4540819525236	2.46431753001078	2.7713622616008
CCDC110	2.30721757216851	2.03936677334137	1.97081580419393	2.25921690086829	2.25514387210081	1.91631106199458	1.85398091901425	1.97751600886473	1.75213993251457	2.14065813543712	2.0098367291018	2.17041508811058	2.21649734856071
CCDC112	4.4578178423649	4.62041774604134	4.57319436108944	4.44619951917459	4.41495502743656	4.70406670302256	4.65836700522267	4.69905782463986	4.57125484980644	4.39347014899528	4.15158027831915	4.92021012325523	4.91468647635727
CCDC113	4.78606650425623	4.86800820748064	4.60458949924823	4.77501596789123	4.93346830496114	4.76329090014772	4.86467770218345	4.78756633386282	4.76983877445625	4.81897376175708	4.85174941272666	5.05036472841677	5.04098369626648
CCDC114	1.0829629358	1.05530511608325	0.533461486157256	0.935084746379277	1.04328412212762	0.809086226509797	0.909625549657518	1.19009186803033	0.841645365346891	0.923545852706448	0.739445173994252	1.62971510803826	1.5142853891791
CCDC115	4.09141810589423	3.98035570898731	3.95781701629206	4.04700849710516	4.1924181208839	3.92053167790785	3.89247959238483	3.82843476551444	3.7682201585803	4.0464672948916	3.95232873195119	4.07885660493094	4.08876182283045
CCDC116	0.117614621210743	0.183510977702243	0.138766607182368	0.112133454464647	0.119928165080578	0.317927779080885	0.207015326191537	0.132207469914539	0.207203728245696	0.131371061147879	0.193507696924576	0.141908844209777	0.198848277430799
CCDC117	3.84054851919124	3.9787834045347	3.90378514875738	4.4154499971256	3.84623458215298	3.66319690745502	4.12493857325395	4.04891985408238	3.87370619252403	3.87245505352585	4.0592375894801	3.86511971863098	4.26612994619864
CCDC12	4.10836624803921	4.07470049246714	3.92501938387795	3.8723229887347	4.01471648847789	4.27994163703695	3.98512055693519	4.07561780128197	4.07759415353631	4.02323777123406	3.97305102849111	4.19848067366957	4.12064239846464
CCDC120	2.29829643559434	2.13856570393568	1.81177522025796	1.90911115340533	2.09949221422363	2.20676142556891	1.93283820992766	2.28491470784167	2.11048361306114	2.11190313809189	1.9704927928601	2.47596109907534	2.25143913380632
CCDC121	1.89262399214407	1.9029126706775	2.14540039424036	2.0023741962418	1.82126256917844	2.04336254487701	1.91944584077802	1.86904936475711	1.77637293745887	1.80512688258579	1.58852867761535	1.92480667767731	2.07365743403327
CCDC122	3.79571250257344	3.73466683994034	3.19296812733619	3.73224323169192	3.27642675476282	3.86004371093275	3.62089504050464	4.13033471991748	3.91105463415234	3.57277189048481	3.83199669473624	3.77315394133842	3.88992090470844
CCDC124	3.75542942925956	3.77107964662881	3.39902242445915	3.60901114576428	3.82031206676353	3.72043895806319	3.68389567332157	3.72499557473377	3.63023922049265	3.7008401367862	3.66105952724604	4.08176313802137	4.02033363836962
CCDC125	3.47771245678355	3.43071802380522	3.59046588981238	3.62026412290102	3.33271230384425	3.19939356243029	3.43840751793168	3.67416133362937	3.39836335520389	3.38725165620124	3.15271510673378	3.57462069524629	3.5595119690657
CCDC126	4.17226539875996	4.23111713375512	4.42810732290314	4.44895900044891	4.22409543686116	4.03733110773706	4.32285447448202	4.26348300835148	4.15311952627957	4.1979128616499	4.09577884855968	4.22789842597184	4.34410448456095
CCDC127	4.42719311184639	4.26327695791475	4.52277127155671	4.32170623299238	4.50438594787225	4.11551425857299	4.1615412160839	4.21346436511972	4.01168174685432	4.33027529271808	3.88219225433356	4.54698574871774	4.39106050074569
CCDC129	2.30832125256695	1.77506599931027	1.99207465460124	1.30504364377739	2.08769071447839	1.89542004008518	1.32331435013402	1.93853141205885	1.61129097173118	1.94937068771327	1.02585141712028	2.51676798402804	1.70029714777697
CCDC13	3.03481296622531	3.60246600064114	3.55161612886827	3.64327756749862	3.45187954751109	3.67982723617929	3.95194482041876	3.23163623393491	3.44455001645154	3.28105842496399	3.48980080373432	3.4963833986127	4.02738326652927
CCDC130	3.86401481798145	3.81991665973635	3.66856294833346	3.7124444179637	3.96167402604208	3.81788668414617	3.75540468878272	3.71579063067298	3.77051718191655	3.87866220319577	3.91608080722965	3.88906499412357	3.80043666137783
CCDC132	7.12266165194565	6.99592235239128	7.11794492122918	7.12125144911543	7.02257203326469	6.86750553321072	6.93963213807014	7.11691680062235	6.9462092257037	7.03769776151189	6.86714887092106	7.07767447546568	7.01913273697887
CCDC134	1.78902413840933	1.9737742937653	1.94605425661927	2.10780065675743	1.99166927119102	1.66931606713338	2.13055647280731	1.96428601398745	1.9645125899977	1.93925231893691	2.04939323327151	1.95510658251632	2.05712535952882
CCDC135	1.28663199528631	1.32191495775119	1.01875752384332	1.52283106577624	1.22967742781689	1.21021274523581	1.29273849429744	1.32109387294137	1.06668959051332	1.16384445424048	1.17595454662373	1.50191029018597	1.79331330727266
CCDC136	5.52470730994606	5.64251299353	5.59021450885677	5.49309145112943	5.58430768120839	5.76449035139372	5.67993648985772	5.57495993566365	5.63962128438676	5.55039043330562	5.5310621341286	5.70847374421862	5.72057778682105
CCDC137	2.62325034746481	2.70523119313318	2.58872692411914	2.6502469081441	2.76878454100383	2.63647802423276	2.72227770915278	2.60827353175603	2.59444750795157	2.65432938608204	2.61906948001043	2.8503517620392	2.86515610049681
CCDC138	5.49557214526912	5.41324037159356	5.47041071101162	5.44543878129037	5.34771282676125	5.54052799380832	5.36320804309687	5.45978013578583	5.42640181475387	5.4132665661857	5.38396593474273	5.36167304891458	5.39089071994424
CCDC14	5.66047285222193	5.69927259822115	6.00156041828046	5.74147555857425	5.64434702073155	5.71608718684101	5.77950341777675	5.75414312892169	5.78510745593938	5.69984524701942	5.60180532222881	5.60174727300041	5.58471094919581
CCDC141	1.31557918784547	1.70153970203306	1.5200977613745	1.46291898431375	1.48332182275285	1.95310193343162	1.93675525707937	1.56357611020371	1.98163756388168	1.57013184696701	2.03945743989478	1.38744425643029	1.55122610394283
CCDC142	2.86093807510475	2.70333441890664	2.54293770399618	2.53974976764554	2.71927642227074	2.87612776088604	2.54749028849045	2.73026846460143	2.72833371284435	2.75140123667897	2.74177436575015	2.77599123404673	2.63334860628601
CCDC144A	0.121422832815868	0.298459011416236	0.270216929284157	0.00160729308429625	0.257112843006462	0.264758359226763	0.375466541716966	0.337825616290904	0.406866814994058	0.220649673925633	0.110475198860898	0.499911116909485	0.281737440914245
CCDC144NL	2.77048083146765	2.98933702716121	2.94272659525731	2.01959442466586	2.65821740834641	3.5038958172886	3.0851601583388	3.27126903455384	3.88443686987659	3.01849794203529	3.27483749883953	2.8143311022439	2.09545336345156
CCDC146	5.04050425658621	5.4992035014551	5.91604313998584	5.47995276730067	5.27746356090376	5.25116361529349	5.84424741916729	5.60796154008041	5.53263419558699	5.22356487936281	4.86868809320801	5.71163031688418	5.7440818154225
CCDC147	1.74954781333989	1.78988509424537	1.40257807899637	1.909377702161	1.62730206454354	1.77050229610662	1.7348187682308	1.8169538911523	1.55821582879927	1.58938673658927	1.60500973965125	2.01117762908447	2.29033495230275
CCDC148	5.32834000257707	5.37723107149636	5.20083018280605	5.36492260922646	5.19481545600486	5.42887896483444	5.35803677356826	5.46867839448044	5.32308396064361	5.22606422182049	5.18249611137482	5.52774904265435	5.62784054829344
CCDC149	6.00553330390244	5.97549002279655	5.67042363981333	5.82129081394791	5.94048605233542	6.01544084935527	5.90842887174388	6.03439208656648	6.08156286325655	5.99544135116417	6.17006980314515	6.00061511973807	5.90178474882058
CCDC15	1.82861399516838	1.88456897786419	1.79175373001599	1.75367855155176	1.66981495294794	1.74375121330317	1.94445399630198	2.24234815398406	2.26064230560328	1.89607525053978	2.0400323465985	1.84794412452654	1.61274926871082
CCDC150	1.13668080547683	1.4408924124088	1.58965042922531	1.4276579822491	1.42727237967186	1.30157456832944	1.68315577554142	1.34921027115232	1.51995120065095	1.37432887728011	1.45494402725595	1.34532745510325	1.41251278717188
CCDC151	2.00581530475684	1.92186811941975	1.26800509216449	2.05698592685093	1.91962786717898	1.83729901322533	1.750985438641	1.86463294439743	1.58691156184359	1.80963103716689	1.9435333049814	2.18824176400575	2.45402769757719
CCDC152	3.28007291487081	3.27770755933437	3.58118975013365	3.00832438810886	3.48708948911596	3.34891826068372	3.24850144038567	3.12720444586802	3.1616099095524	3.29603373655151	2.84545144367215	3.56128130352539	3.27050365475783
CCDC153	0.659959528009986	0.463960289592358	0.159382319793287	0.435227279271647	0.540941378870704	0.403503868258465	0.242758652178868	0.506003931260486	0.210323611641344	0.436572074434009	0.217919253315382	0.860857997815456	0.784863184609926
CCDC154	1.47347020118185	1.33864022617598	1.08970776467382	1.56596022899854	1.51812978536654	1.48409145856199	1.21781411278206	1.00698184125905	1.02591700577769	1.38547707445292	1.61630254609438	1.19001925051724	1.55049484476411
CCDC157	2.24552723497123	2.3273010465253	2.05353981306467	2.24587723351916	2.20138846206602	2.34772729619294	2.29519239118736	2.35352542063643	2.19210573359699	2.14850689514623	2.05863315875709	2.60790205425895	2.68419617504112
CCDC158	2.74566129935321	2.78147617852566	3.33261198539668	2.82793121946846	3.06812907314584	2.68712347493605	2.8798798730066	2.55743929673605	2.65699070622758	2.87929540118003	2.5682539280938	2.76848391751565	2.67713216691811
CCDC159	3.41177560026943	3.51413454406881	3.17091102977042	3.21415592072667	3.26506573895746	3.90076543346955	3.45070359363971	3.49151398993813	3.48968275438277	3.28705931211423	3.28754705891416	3.70489529590588	3.77711592574722
CCDC160	1.5959829360365	1.45346490720342	1.8088869009591	1.74974195627037	1.41839714303167	1.28093374309758	1.3869291326648	1.61856282096675	1.15631869067738	1.36044701380504	0.786002756716469	1.77345045166241	1.83518177582897
CCDC163P	1.60634382004133	1.46614095176263	1.54855027939635	1.86025281287045	1.31404104301858	1.64957707495921	1.41974981120449	1.47745178948549	1.36191243027217	1.43944854899764	1.56570130400554	1.17348194298651	1.58369805070288
CCDC167	2.24242879286861	2.12863869434008	1.90929545072829	2.47735846306868	2.2043574923367	1.8001195429959	2.08798797380032	2.19334769984002	2.02491220041317	2.20991544659404	2.4193857981548	2.06103897308547	2.23045380281294
CCDC17	0.639565448789794	0.716814792061706	0.635203756874252	0.942771162085974	0.720236415039442	0.509136396305769	0.744947307472961	0.660420594714641	0.406496870958438	0.573858655132803	0.424591706921606	0.942633946237023	1.18907565681159
CCDC170	3.08305829916879	3.14918391928524	3.35643376050677	2.98063564574517	2.80570707609495	3.26952567896209	3.13555180648464	3.45521263687563	3.11658059074323	2.86885940600489	2.27517066776279	3.61171795469386	3.48613666573949
CCDC171	6.88285541000598	6.75312219854982	6.64612346058535	6.62272880222821	6.91428861808033	6.56147219704799	6.62514019196686	6.82746962916682	6.67297354643188	6.81780530009461	6.58487465265262	7.09094280047567	6.79838032831205
CCDC173	3.85739615376385	4.07626342844947	4.07767852451117	4.44777276451285	3.82045922304867	4.21497611331276	4.23781076869153	3.93439589098202	3.88437116724084	3.83448482567087	4.0219446330258	3.8427822600604	4.49270243398409
CCDC174	3.70408546812146	3.78743292782301	3.75420419788029	3.73590386249429	3.70466793456449	3.79671018024163	3.82453939258268	3.8179157131703	3.79867164998382	3.70940768875975	3.68023982635089	3.85431330510345	3.86815826987493
CCDC175	2.23997631552972	2.50892609747636	2.56662870723761	2.67868049202751	2.48634856712404	2.18326188363347	2.72327807655998	2.48153981917543	2.43675456992832	2.39729978943898	2.40904628178465	2.54702124680446	2.72068694139908
CCDC176	3.48591004319979	3.8133922573042	3.40504873098019	3.52427656823386	3.74742776253642	3.80610609718455	3.90972024202814	3.66340790437006	3.71429069977073	3.58352041957719	3.62767231859007	4.12009667601986	4.1715612978442
CCDC177	2.5793648142328	2.2234152983855	1.96303459808583	2.16485620116825	2.60522001250022	1.81169156679558	1.92356471086752	2.3158091105309	1.96511900016905	2.4051982085472	2.04916976701481	2.78362258601609	2.3574283607915
CCDC178	1.22042523299725	1.21675290793857	1.26786738058526	1.38724500111186	0.998645167504038	1.28261627929445	1.22710649386572	1.35119810565694	1.19820287646884	1.10648995779243	1.07074358390144	1.17899618976664	1.37227757392323
CCDC18	3.44450518342013	3.59415900992393	3.54431754274939	3.46424682391119	3.57179538620222	3.60097225128189	3.69796423897893	3.55765142394723	3.75325680890082	3.59576009624127	3.78092307213747	3.48039963132779	3.43943840437738
CCDC180	6.0751243073376	6.05873976525439	5.87207266522705	6.08899620168459	6.04504186883037	6.16916887467275	6.02265567234097	5.97239302625315	6.01611226852739	6.04839530133867	6.22689919331396	5.97002993249194	6.11262315077001
CCDC181	3.98306765669964	3.92630993408329	3.84171906655808	4.01044956549548	3.95833568541525	4.00209374324734	3.87043620923405	3.82906912200357	3.79579428034129	3.91748579383612	3.95545974389448	3.90764411840048	4.0479948808645
CCDC183	1.26396351632692	1.20609877133948	1.18529087872143	1.10183950053073	1.46433066031456	0.913374368030531	1.1738281619914	1.20648397299967	1.21565392389826	1.35487433912634	1.27210574252395	1.36998254136509	1.06236557134878
CCDC19	0.719569540527592	1.10881550739503	0.74464150906884	1.07211946416946	0.929023394515937	0.624563886876134	1.28508247503197	1.25729832325168	0.954790437384798	0.785859223142148	0.630738705770925	1.65548253013125	1.72370760220415
CCDC22	2.94579446132103	2.94535704161728	2.82268141727391	2.77035392331159	3.10283636393934	2.94929538497185	2.90025633356326	2.81259199774272	2.88879119438041	2.9848755453195	2.96432320720811	3.06948135940441	2.9394623947867
CCDC23	2.7454192161911	2.65748637168724	2.57969676665139	2.62722912250823	2.68646617168227	2.54124057155132	2.57039181816472	2.76048072908582	2.58864574979247	2.6555990729453	2.48280640519306	2.89251116882623	2.76298226190743
CCDC24	2.49476410358691	2.42066404096341	2.32866004909451	2.14864783107521	2.50041395521731	2.42229988143683	2.30027948360097	2.46406283975224	2.37466929185873	2.41855579112244	2.14861839368423	2.77341522466351	2.47301550259929
CCDC25	5.30316888174802	5.40753596346191	5.38735647965449	5.48670614295374	5.54578148102999	5.15982115341447	5.49412355550631	5.30549595328011	5.32386057108764	5.42525417047582	5.4665859535828	5.43845094574026	5.4767818178348
CCDC28A	5.17488019157978	5.26139986723587	5.31543694719292	5.0590672511194	5.43859887553973	5.10692931511704	5.31027805871294	5.18922121335882	5.28421411695582	5.31225486837014	5.19566007146612	5.4190657039398	5.16807869536885
CCDC28B	1.94021679407195	1.97241264633739	1.86489579254174	1.86254725601208	1.96105935293018	2.12161365731235	1.91905479972005	1.85777560007333	1.79141758051061	1.85318311857183	1.69856993676673	2.18519472523817	2.24269044714095
CCDC3	6.53890973478007	6.41946963437048	6.04883097512517	6.20559175082471	6.46062519218352	6.70759464750662	6.30880740810893	6.33698102129355	6.67205491162295	6.58898614502936	7.10564984453992	6.09004641524437	6.00759502082811
